,v2_impactScore,v2_accessVector,v2_userInteractionRequired,v2_accessComplexity,v2_baseScore,v3_score
13314,2.9,1,1,0.61,4.3,6.1
13315,2.9,1,1,0.61,4.3,6.1
13316,2.9,1,1,0.61,4.3,6.1
13317,2.9,1,0,0.71,5.0,7.5
13318,6.4,1,0,0.61,6.8,8.1
13319,6.9,1,0,0.71,7.8,7.5
13320,2.9,1,0,0.71,5.0,7.5
13321,2.9,1,0,0.71,5.0,7.5
13322,2.9,1,0,0.71,5.0,7.5
13323,2.9,1,0,0.71,5.0,7.5
13324,2.9,1,0,0.71,5.0,7.5
13325,2.9,1,0,0.71,5.0,7.5
13326,2.9,1,0,0.71,5.0,7.5
13327,2.9,1,0,0.71,5.0,7.5
13328,2.9,1,0,0.71,5.0,7.5
13329,2.9,1,0,0.71,5.0,7.5
13330,6.4,1,0,0.71,7.5,8.6
13331,6.4,1,0,0.71,7.5,9.8
13332,6.4,1,0,0.71,7.5,9.8
13333,6.4,1,0,0.71,7.5,9.8
13334,2.9,1,1,0.61,3.5,5.4
13335,6.4,1,0,0.71,7.5,9.8
13336,2.9,1,1,0.61,4.3,6.1
13337,2.9,1,0,0.71,5.0,7.5
13338,2.9,1,0,0.71,5.0,7.5
13339,2.9,1,0,0.71,5.0,7.5
13340,6.4,1,0,0.71,7.5,9.8
13341,2.9,1,0,0.71,5.0,7.5
13342,2.9,1,0,0.71,5.0,7.5
13343,2.9,1,0,0.71,5.0,7.5
13344,6.4,0.395,0,0.71,4.6,7.8
13345,2.9,1,0,0.61,4.3,7.5
13346,2.9,1,1,0.61,4.3,6.1
13347,2.9,1,1,0.61,4.3,6.1
13348,4.9,1,0,0.71,6.4,9.1
13349,2.9,1,0,0.71,5.0,5.3
13350,2.9,1,0,0.71,5.0,7.5
13351,2.9,1,0,0.71,5.0,7.5
13352,2.9,1,0,0.71,5.0,5.3
13353,6.4,1,0,0.71,7.5,9.8
13354,6.4,1,0,0.71,7.5,9.8
13355,6.4,1,0,0.71,7.5,9.8
13356,6.4,1,0,0.71,7.5,9.8
13357,6.4,1,0,0.71,7.5,9.8
13358,6.4,1,0,0.71,7.5,9.8
13359,6.4,1,0,0.71,7.5,9.8
13360,6.4,1,0,0.71,7.5,9.8
13361,4.9,1,1,0.61,5.8,8.1
13362,6.4,1,0,0.71,7.5,9.8
13363,6.4,1,0,0.71,7.5,9.8
13364,6.4,1,0,0.71,7.5,9.8
13365,6.4,1,0,0.71,6.5,6.0
13366,6.4,1,0,0.71,7.5,9.8
13367,2.9,1,0,0.71,5.0,7.5
13368,6.4,1,0,0.71,6.5,7.2
13369,6.4,1,0,0.71,7.5,9.8
13370,6.4,1,0,0.71,7.5,9.8
13371,6.4,1,0,0.71,7.5,9.8
13372,6.4,1,0,0.71,7.5,9.8
13373,6.4,1,0,0.71,7.5,9.8
13374,6.4,1,0,0.71,7.5,9.8
13375,6.4,1,0,0.71,7.5,9.8
13376,6.4,1,0,0.71,7.5,7.3
13377,6.4,1,0,0.71,7.5,9.8
13378,6.4,1,0,0.71,7.5,9.8
13379,6.4,1,0,0.71,7.5,9.8
13380,6.4,1,0,0.71,7.5,9.8
13381,6.4,1,0,0.71,7.5,9.8
13382,6.4,1,0,0.71,7.5,9.8
13383,6.4,1,0,0.71,7.5,9.8
13384,6.4,1,1,0.35,4.6,7.1
13385,6.4,1,0,0.71,7.5,9.8
13386,2.9,1,0,0.71,5.0,7.5
13387,2.9,1,1,0.61,3.5,8.2
13388,6.4,1,0,0.71,6.5,6.6
13389,6.4,1,0,0.71,7.5,7.3
13390,6.4,1,0,0.71,7.5,7.3
13391,6.4,1,0,0.71,6.5,8.3
13392,4.9,1,0,0.71,6.4,8.2
13393,4.9,1,0,0.71,6.4,8.2
13394,6.4,1,0,0.71,7.5,9.9
13395,2.9,1,0,0.71,5.0,7.5
13396,6.4,1,0,0.71,7.5,7.3
13397,2.9,1,1,0.61,4.3,4.7
13398,10.0,1,0,0.71,10.0,7.1
13399,2.9,1,0,0.71,5.0,7.5
13400,2.9,1,1,0.61,3.5,6.3
13401,6.4,1,0,0.61,6.8,5.6
13402,6.4,1,0,0.71,6.5,7.6
13403,6.4,1,1,0.61,6.8,9.6
13404,6.4,1,0,0.71,6.5,7.2
13405,6.4,1,0,0.71,6.5,8.8
13406,2.9,1,0,0.71,5.0,7.5
13407,2.9,1,0,0.71,5.0,7.5
13408,2.9,1,0,0.71,5.0,7.5
13409,2.9,1,0,0.71,4.0,6.5
13410,2.9,1,0,0.71,5.0,7.5
13411,6.4,1,0,0.71,6.5,7.2
13412,2.9,1,0,0.71,5.0,5.3
13413,2.9,1,0,0.71,5.0,5.3
13414,2.9,1,0,0.71,4.0,6.5
13415,2.9,1,0,0.71,5.0,7.5
13416,2.9,1,0,0.71,5.0,7.5
13417,2.9,1,0,0.71,5.0,5.3
13418,6.4,1,0,0.71,7.5,7.3
13419,2.9,1,0,0.71,5.0,5.3
13420,2.9,1,0,0.71,5.0,7.5
13421,6.4,1,0,0.71,7.5,9.8
13422,6.4,1,0,0.71,7.5,9.8
13423,6.4,1,0,0.71,7.5,9.8
13424,10.0,1,0,0.71,10.0,9.8
13425,2.9,1,1,0.61,4.3,6.1
13426,6.4,1,0,0.71,7.5,7.3
13427,2.9,1,1,0.61,3.5,6.4
13428,6.4,1,0,0.71,6.5,7.2
13429,6.4,1,0,0.71,7.5,7.3
13430,2.9,1,0,0.71,5.0,7.5
13431,6.4,1,1,0.61,6.8,8.8
13432,6.4,1,0,0.71,7.5,9.8
13433,6.4,1,0,0.71,7.5,9.8
13434,2.9,1,0,0.71,5.0,8.2
13435,6.4,1,0,0.71,7.5,7.3
13436,6.4,1,0,0.61,6.8,5.6
13437,2.9,1,0,0.71,5.0,5.3
13438,2.9,1,0,0.71,5.0,7.5
13439,6.4,1,0,0.71,7.5,7.5
13440,2.9,1,0,0.71,5.0,7.5
13441,6.4,1,0,0.71,7.5,9.8
13442,6.4,1,0,0.61,6.8,9.8
13443,10.0,1,0,0.71,9.0,7.2
13444,7.8,1,0,0.71,8.5,8.2
13445,2.9,1,0,0.71,5.0,5.3
13446,2.9,1,0,0.71,5.0,5.3
13447,6.4,1,1,0.61,6.8,8.8
13448,6.4,1,0,0.71,6.5,7.2
13449,10.0,1,0,0.71,10.0,9.8
13450,6.4,1,0,0.71,7.5,9.8
13451,2.9,0.395,1,0.61,1.9,5.5
13452,6.4,1,0,0.71,7.5,9.8
13453,2.9,1,1,0.61,4.3,6.1
13454,6.4,1,1,0.61,6.8,8.8
13455,6.4,0.395,0,0.71,4.6,7.8
13456,6.4,1,0,0.71,7.5,9.8
13457,6.4,1,0,0.71,7.5,9.8
13458,6.4,1,0,0.71,7.5,9.8
13459,6.4,1,0,0.71,7.5,9.8
13460,6.4,1,1,0.61,6.8,7.8
13461,6.4,0.395,0,0.71,4.6,7.8
13462,6.4,1,1,0.61,6.8,7.8
13463,6.4,1,0,0.71,7.5,9.8
13464,6.4,1,0,0.71,7.5,9.8
13465,6.4,1,1,0.61,6.8,7.8
13466,6.4,1,1,0.61,6.8,7.8
13467,2.9,1,0,0.71,4.0,6.5
13468,10.0,1,0,0.71,10.0,9.8
13469,6.4,1,0,0.71,7.5,9.8
13470,6.4,1,1,0.61,6.8,7.8
13471,6.4,1,1,0.61,6.8,7.8
13472,6.4,1,1,0.61,6.8,7.8
13473,6.4,1,1,0.61,6.8,7.8
13474,6.4,1,1,0.61,6.8,8.8
13475,6.4,1,1,0.61,6.8,8.8
13476,6.4,1,1,0.61,6.8,8.8
13477,6.4,1,1,0.61,6.8,8.8
13478,6.4,1,0,0.61,6.0,6.6
13479,6.4,1,0,0.71,7.5,9.8
13480,4.9,1,0,0.61,5.8,7.4
13481,2.9,1,0,0.71,5.0,7.5
13482,2.9,1,0,0.71,5.0,7.5
13483,2.9,1,0,0.71,5.0,7.5
13484,2.9,1,1,0.61,4.3,4.3
13485,2.9,1,0,0.71,5.0,7.5
13486,2.9,1,1,0.61,3.5,5.4
13487,2.9,1,1,0.61,4.3,6.1
13488,2.9,1,0,0.71,5.0,5.3
13489,2.9,1,1,0.61,4.3,6.1
13490,2.9,1,0,0.71,5.0,7.5
13491,2.9,1,1,0.61,3.5,4.8
13492,2.9,1,0,0.71,4.0,6.5
13493,4.9,1,0,0.71,5.5,5.4
13494,6.9,1,0,0.71,7.8,7.5
13495,6.9,1,0,0.71,7.8,7.5
13496,2.9,1,0,0.61,3.5,5.3
13497,2.9,1,0,0.71,4.0,6.5
13498,2.9,1,0,0.71,4.0,6.5
13499,2.9,1,0,0.71,5.0,7.5
13500,2.9,1,0,0.71,4.0,6.5
13501,2.9,1,0,0.71,4.0,6.5
13502,2.9,1,0,0.71,4.0,6.5
13503,6.4,1,0,0.71,6.5,8.8
13504,2.9,1,1,0.61,3.5,5.7
13505,2.9,1,1,0.61,3.5,5.4
13506,6.4,1,0,0.71,6.5,7.2
13507,4.9,1,1,0.61,5.8,6.1
13508,2.9,1,1,0.61,3.5,5.4
13509,6.4,1,0,0.71,6.5,8.8
13510,6.4,1,0,0.71,6.5,8.8
13511,2.9,1,0,0.71,5.0,7.5
13512,6.4,1,0,0.71,7.5,9.8
13513,2.9,1,0,0.71,4.0,6.5
13514,2.9,1,0,0.71,5.0,7.5
13515,2.9,1,0,0.71,4.0,7.7
13516,2.9,0.395,0,0.71,2.1,5.5
13517,6.4,1,0,0.71,7.5,9.8
13518,6.4,1,0,0.71,6.5,8.8
13519,6.4,1,1,0.61,6.8,7.8
13520,6.4,1,1,0.61,6.8,7.8
13521,6.4,1,1,0.61,6.8,7.8
13522,6.4,1,1,0.61,6.8,7.8
13523,2.9,1,0,0.71,5.0,7.5
13524,10.0,0.395,0,0.71,7.2,7.8
13525,2.9,1,0,0.71,5.0,5.3
13526,6.4,1,0,0.71,7.5,9.8
13527,2.9,1,0,0.71,5.0,5.3
13528,2.9,0.395,0,0.71,2.1,6.0
13529,2.9,1,0,0.71,5.0,5.3
13530,6.4,1,0,0.71,7.5,9.8
13531,2.9,1,0,0.71,5.0,5.3
13532,2.9,1,0,0.71,5.0,5.3
13533,6.4,1,1,0.61,6.8,8.8
13534,2.9,1,0,0.71,5.0,7.5
13535,2.9,1,0,0.71,4.0,4.3
13536,2.9,1,0,0.71,5.0,7.5
13537,2.9,1,0,0.71,5.0,7.5
13538,2.9,1,1,0.61,4.3,6.1
13539,2.9,1,0,0.71,5.0,7.5
13540,2.9,1,1,0.61,4.3,6.1
13541,2.9,1,0,0.71,5.0,5.3
13542,2.9,1,0,0.71,5.0,5.3
13543,2.9,1,0,0.61,4.3,5.3
13544,2.9,1,0,0.71,5.0,7.5
13545,2.9,1,0,0.61,4.3,5.3
13546,10.0,1,0,0.71,10.0,9.8
13547,6.4,1,0,0.71,7.5,9.8
13548,6.4,1,0,0.61,6.8,8.1
13549,4.9,1,0,0.61,5.8,8.1
13550,2.9,1,0,0.71,5.0,7.5
13551,6.4,1,1,0.61,6.8,8.8
13552,2.9,1,1,0.61,4.3,6.1
13553,2.9,1,1,0.61,4.3,6.1
13554,6.4,1,1,0.61,6.8,8.8
13555,2.9,1,0,0.71,4.0,4.3
13556,2.9,1,1,0.61,4.3,6.1
13557,10.0,1,0,0.71,10.0,9.8
13558,2.9,1,1,0.61,4.3,6.1
13559,2.9,1,1,0.61,4.3,6.1
13560,10.0,1,0,0.71,9.0,8.8
13561,6.4,1,0,0.71,7.5,9.8
13562,10.0,1,0,0.71,10.0,9.8
13563,10.0,1,0,0.71,10.0,9.8
13564,2.9,0.395,0,0.71,2.1,5.5
13565,2.9,0.395,0,0.71,2.1,5.5
13566,2.9,1,0,0.71,5.0,7.5
13567,2.9,1,0,0.71,5.0,7.5
13568,10.0,1,0,0.71,10.0,9.8
13569,2.9,1,0,0.71,5.0,7.5
13570,6.4,1,0,0.71,7.5,9.8
13571,2.9,0.395,0,0.61,1.9,2.5
13572,10.0,0.395,0,0.71,7.2,7.8
13573,10.0,0.395,0,0.71,7.2,7.8
13574,6.4,0.395,0,0.61,4.4,7.0
13575,4.9,0.395,0,0.61,3.3,6.3
13576,10.0,0.395,0,0.71,7.2,7.8
13577,10.0,0.395,0,0.71,7.2,7.8
13578,2.9,1,1,0.61,4.3,6.1
13579,2.9,1,0,0.61,4.3,5.3
13580,10.0,0.395,0,0.71,7.2,8.4
13581,10.0,0.395,0,0.71,7.2,7.8
13582,6.4,1,1,0.61,6.8,5.3
13583,6.4,0.395,0,0.71,4.6,9.3
13584,10.0,0.395,0,0.71,7.2,7.8
13585,10.0,0.395,0,0.71,7.2,9.3
13586,2.9,1,1,0.61,4.3,6.1
13587,2.9,1,1,0.61,4.3,6.1
13588,2.9,1,1,0.61,4.3,6.1
13589,2.9,1,0,0.71,5.0,7.5
13590,2.9,1,0,0.71,5.0,7.5
13591,6.4,1,0,0.61,6.8,9.8
13592,10.0,1,0,0.71,10.0,9.8
13593,6.4,1,0,0.71,7.5,9.8
13594,2.9,1,1,0.61,3.5,5.4
13595,2.9,1,1,0.61,3.5,4.8
13596,2.9,1,1,0.61,4.3,6.1
13597,2.9,0.395,0,0.71,2.1,5.5
13598,6.4,0.395,0,0.71,4.6,7.8
13599,6.9,0.395,0,0.71,4.9,5.5
13600,6.4,0.395,0,0.71,4.6,5.3
13601,6.4,0.395,0,0.71,4.6,7.8
13602,6.4,0.395,0,0.71,4.6,6.2
13603,2.9,1,0,0.71,5.0,7.5
13604,6.4,1,1,0.61,6.8,8.8
13605,4.9,0.395,0,0.71,3.6,7.1
13606,6.4,0.395,0,0.71,4.6,8.8
13607,2.9,1,0,0.71,5.0,7.5
13608,2.9,1,0,0.71,5.0,7.5
13609,6.4,1,1,0.61,6.8,8.8
13610,6.4,1,0,0.71,7.5,9.8
13611,6.4,1,0,0.71,7.5,9.8
13612,2.9,1,1,0.61,4.3,6.1
13613,6.4,1,0,0.71,7.5,7.3
13614,2.9,1,0,0.71,4.0,4.3
13615,2.9,1,0,0.71,4.0,5.0
13616,2.9,1,0,0.71,4.0,4.3
13617,2.9,1,1,0.61,4.3,6.1
13618,4.9,1,0,0.71,5.5,8.1
13619,2.9,1,0,0.71,4.0,4.3
13620,2.9,1,0,0.71,4.0,4.9
13621,2.9,1,0,0.71,5.0,5.3
13622,6.4,1,0,0.71,7.5,9.8
13623,10.0,0.395,0,0.71,7.2,7.8
13624,2.9,1,1,0.61,4.3,6.1
13625,6.4,1,0,0.71,7.5,9.8
13626,6.4,1,0,0.71,7.5,9.8
13627,10.0,0.395,0,0.61,6.9,6.4
13628,6.4,1,1,0.35,5.1,7.5
13629,6.4,1,0,0.71,7.5,9.8
13630,2.9,1,0,0.71,5.0,5.3
13631,4.9,1,0,0.71,5.5,8.1
13632,6.4,1,0,0.71,7.5,9.8
13633,2.9,1,0,0.71,5.0,7.5
13634,6.4,1,0,0.71,7.5,9.8
13635,2.9,1,0,0.71,4.0,6.5
13636,2.9,1,0,0.71,4.0,6.5
13637,6.4,0.395,0,0.71,4.6,6.7
13638,6.4,1,0,0.71,6.5,8.8
13639,6.4,0.395,0,0.71,4.6,6.8
13640,4.9,1,1,0.61,5.8,6.1
13641,6.4,0.646,0,0.71,5.2,8.4
13642,2.9,1,0,0.71,4.0,6.5
13643,10.0,0.395,1,0.61,6.9,7.8
13644,6.4,1,0,0.71,7.5,9.8
13645,2.9,1,0,0.71,5.0,5.3
13646,6.4,1,0,0.71,7.5,9.8
13647,2.9,0.395,0,0.61,1.9,4.1
13648,2.9,1,0,0.71,5.0,7.5
13649,2.9,0.395,0,0.71,2.1,4.4
13650,4.9,1,0,0.71,5.5,8.1
13651,6.9,1,0,0.71,6.8,7.7
13652,2.9,1,1,0.61,3.5,5.4
13653,6.4,1,0,0.61,6.8,7.0
13654,10.0,0.395,0,0.71,7.2,6.8
13655,6.4,1,0,0.71,7.5,9.8
13656,6.4,1,0,0.71,7.5,9.8
13657,2.9,1,1,0.61,4.3,6.1
13658,2.9,1,0,0.71,5.0,8.6
13659,2.9,1,0,0.71,5.0,7.5
13660,6.4,1,0,0.71,6.5,8.8
13661,2.9,1,0,0.71,5.0,7.5
13662,6.4,1,0,0.71,7.5,9.8
13663,2.9,1,1,0.61,4.3,4.3
13664,2.9,1,1,0.61,4.3,6.5
13665,6.4,1,1,0.61,6.8,8.8
13666,2.9,1,0,0.71,5.0,7.5
13667,2.9,1,1,0.61,4.3,6.1
13668,6.4,1,0,0.71,7.5,9.8
13669,4.9,1,0,0.61,5.8,7.4
13670,2.9,1,0,0.61,3.5,2.2
13671,10.0,1,0,0.61,9.3,8.1
13672,2.9,1,1,0.61,4.3,5.5
13673,2.9,1,1,0.61,4.3,6.1
13674,6.4,0.395,0,0.71,4.6,7.1
13675,10.0,1,0,0.71,10.0,9.8
13676,2.9,1,0,0.71,4.0,4.1
13677,6.4,1,0,0.71,6.5,9.9
13678,2.9,1,0,0.71,4.0,4.3
13679,6.4,1,1,0.61,6.0,8.0
13680,2.9,1,0,0.71,5.0,7.5
13681,2.9,1,0,0.71,5.0,7.5
13682,2.9,1,0,0.71,4.0,6.5
13683,6.4,1,0,0.71,7.5,9.8
13684,2.9,1,0,0.71,5.0,7.5
13685,6.4,1,0,0.71,6.5,8.8
13686,2.9,1,1,0.61,3.5,5.4
13687,6.4,1,0,0.61,6.0,7.5
13688,2.9,1,1,0.61,4.3,6.1
13689,2.9,1,0,0.71,4.0,6.5
13690,2.9,1,0,0.71,5.0,6.5
13691,2.9,1,1,0.61,4.3,6.5
13692,2.9,1,0,0.71,4.0,6.5
13693,2.9,1,0,0.71,4.0,4.3
13694,6.4,1,0,0.71,6.5,8.8
13695,2.9,1,1,0.61,4.3,6.1
13696,6.4,0.395,0,0.71,4.6,7.8
13697,2.9,1,0,0.71,4.0,6.5
13698,4.9,1,0,0.61,5.8,7.4
13699,2.9,1,0,0.71,5.0,5.3
13700,4.9,1,0,0.61,5.8,7.4
13701,2.9,1,1,0.61,4.3,6.1
13702,2.9,1,0,0.71,5.0,7.5
13703,6.4,1,0,0.61,6.8,8.1
13704,6.4,1,0,0.61,6.0,8.8
13705,2.9,1,1,0.61,4.3,6.1
13706,2.9,1,0,0.71,5.0,7.5
13707,2.9,1,0,0.71,5.0,7.5
13708,6.4,1,0,0.71,7.5,9.8
13709,6.4,1,0,0.71,7.5,9.8
13710,2.9,1,0,0.71,5.0,5.3
13711,2.9,1,0,0.71,5.0,7.5
13712,6.4,1,1,0.61,6.8,8.8
13713,2.9,1,0,0.71,4.0,4.3
13714,2.9,1,1,0.61,3.5,5.4
13715,6.4,1,0,0.71,6.5,7.2
13716,2.9,1,0,0.71,4.0,7.2
13717,4.9,1,0,0.71,5.5,6.5
13718,2.9,1,0,0.71,4.0,4.9
13719,2.9,1,0,0.71,4.0,6.8
13720,2.9,1,1,0.61,3.5,6.5
13721,6.4,0.395,0,0.71,4.6,7.8
13722,2.9,1,0,0.71,5.0,7.5
13723,2.9,1,0,0.71,5.0,5.8
13724,10.0,1,1,0.35,7.1,6.8
13725,2.9,1,0,0.71,5.0,5.3
13726,6.9,0.395,0,0.71,4.9,5.5
13727,2.9,0.395,0,0.71,2.1,5.5
13728,2.9,1,0,0.71,5.0,7.5
13729,2.9,1,0,0.71,4.0,6.5
13730,10.0,1,0,0.71,9.0,8.8
13731,10.0,1,0,0.71,10.0,9.8
13732,2.9,1,0,0.71,4.0,4.3
13733,6.4,0.395,0,0.71,4.6,6.8
13734,2.9,1,0,0.71,5.0,7.5
13735,2.9,1,1,0.61,4.3,6.1
13736,6.4,1,0,0.71,7.5,9.8
13737,10.0,0.395,0,0.61,6.9,7.8
13738,6.4,1,1,0.35,5.1,7.5
13739,6.4,1,0,0.71,6.5,7.2
13740,4.9,1,0,0.71,6.4,6.5
13741,2.9,1,1,0.61,4.3,6.1
13742,2.9,1,0,0.71,5.0,7.5
13743,6.4,1,0,0.71,6.5,8.8
13744,6.4,0.395,0,0.71,4.6,7.8
13745,6.4,0.395,0,0.71,4.6,7.8
13746,6.4,0.395,0,0.71,4.6,7.8
13747,2.9,1,0,0.71,5.0,7.5
13748,6.4,0.395,0,0.71,4.6,7.8
13749,2.9,1,0,0.71,5.0,7.5
13750,6.4,1,1,0.61,6.8,8.8
13751,2.9,1,0,0.71,4.0,4.9
13752,2.9,1,0,0.71,4.0,4.9
13753,6.4,1,0,0.71,7.5,9.8
13754,2.9,1,0,0.71,5.0,7.5
13755,4.9,1,0,0.71,5.5,8.1
13756,6.4,1,0,0.71,6.5,7.2
13757,2.9,1,1,0.61,4.3,4.3
13758,2.9,1,1,0.61,4.3,6.1
13759,2.9,1,1,0.61,3.5,5.4
13760,2.9,1,1,0.61,4.3,6.1
13761,6.4,1,0,0.61,6.8,8.1
13762,2.9,1,0,0.71,5.0,5.3
13763,2.9,1,0,0.71,5.0,7.5
13764,10.0,1,0,0.71,9.0,8.8
13765,10.0,1,0,0.71,9.0,8.8
13766,10.0,1,0,0.71,10.0,9.8
13767,2.9,1,0,0.71,5.0,7.5
13768,10.0,1,0,0.71,9.0,8.8
13769,2.9,1,1,0.61,4.3,6.5
13770,2.9,1,1,0.61,4.3,4.3
13771,2.9,0.395,0,0.71,2.1,5.5
13772,2.9,1,0,0.71,5.0,7.5
13773,2.9,1,0,0.71,5.0,5.3
13774,4.9,1,0,0.61,5.8,7.4
13775,2.9,1,1,0.61,3.5,5.4
13776,2.9,1,1,0.61,3.5,5.4
13777,6.4,1,1,0.61,6.8,8.8
13778,10.0,1,0,0.71,9.0,8.8
13779,2.9,1,0,0.61,4.3,3.7
13780,2.9,1,0,0.71,5.0,7.5
13781,2.9,1,0,0.71,5.0,7.5
13782,4.9,1,0,0.71,6.4,6.5
13783,2.9,1,1,0.61,3.5,5.4
13784,10.0,1,1,0.61,9.3,7.8
13785,6.4,0.395,0,0.71,4.6,7.8
13786,2.9,1,1,0.61,4.3,5.4
13787,2.9,1,0,0.71,4.0,6.5
13788,2.9,1,0,0.71,5.0,7.5
13789,2.9,1,1,0.61,4.3,5.5
13790,2.9,0.395,0,0.71,2.1,4.4
13791,10.0,0.395,1,0.61,6.9,7.8
13792,10.0,0.395,0,0.71,7.2,7.8
13793,10.0,0.395,0,0.71,7.2,7.8
13794,6.4,0.395,0,0.71,4.6,6.8
13795,6.4,0.395,0,0.71,4.6,6.7
13796,6.4,0.395,0,0.71,4.6,6.7
13797,6.4,0.395,0,0.71,4.6,6.7
13798,2.9,0.395,0,0.71,2.1,5.5
13799,10.0,0.395,1,0.61,6.9,7.8
13800,10.0,0.395,0,0.71,7.2,7.8
13801,6.9,1,0,0.71,7.8,7.5
13802,6.9,1,0,0.71,7.8,7.5
13803,10.0,0.395,0,0.61,6.9,6.4
13804,10.0,0.395,0,0.71,7.2,7.8
13805,6.4,0.395,0,0.71,4.6,6.8
13806,6.4,0.395,0,0.71,4.6,6.8
13807,6.4,0.395,0,0.71,4.6,6.8
13808,10.0,0.395,0,0.71,7.2,6.7
13809,10.0,0.395,0,0.71,7.2,7.8
13810,2.9,1,1,0.61,4.3,6.1
13811,2.9,1,1,0.61,4.3,6.1
13812,2.9,0.395,0,0.71,2.1,2.4
13813,10.0,0.395,0,0.61,6.9,7.0
13814,6.4,0.395,1,0.61,4.4,7.8
13815,2.9,0.395,0,0.71,2.1,5.5
13816,2.9,1,1,0.61,4.3,6.1
13817,2.9,1,1,0.61,4.3,6.1
13818,6.4,1,0,0.61,6.8,9.8
13819,6.4,0.646,0,0.71,5.8,8.8
13820,6.4,0.395,0,0.71,4.6,7.8
13821,2.9,0.395,0,0.71,2.1,2.4
13822,6.4,0.395,0,0.71,4.6,6.7
13823,10.0,0.395,0,0.71,7.2,6.7
13824,2.9,1,0,0.71,5.0,7.5
13825,6.4,1,1,0.61,6.8,8.8
13826,6.4,1,1,0.61,6.8,8.8
13827,6.4,1,1,0.61,6.8,8.8
13828,2.9,1,1,0.61,4.3,6.1
13829,2.9,1,0,0.71,4.0,4.3
13830,10.0,1,0,0.71,9.0,7.2
13831,6.4,1,1,0.61,6.8,8.8
13832,2.9,1,1,0.61,4.3,6.5
13833,2.9,1,1,0.61,3.5,5.4
13834,10.0,1,0,0.71,9.0,8.8
13835,4.9,0.395,0,0.71,3.6,7.1
13836,10.0,1,0,0.71,9.0,8.8
13837,4.9,1,1,0.61,5.8,6.1
13838,10.0,1,0,0.71,10.0,9.8
13839,2.9,1,0,0.71,5.0,9.8
13840,4.9,1,0,0.71,5.5,8.1
13841,2.9,1,1,0.61,4.3,6.1
13842,2.9,1,0,0.71,5.0,7.5
13843,10.0,1,0,0.71,9.0,7.2
13844,2.9,1,0,0.71,4.0,6.5
13845,6.4,1,0,0.71,7.5,9.8
13846,6.4,1,0,0.71,7.5,9.8
13847,6.4,1,0,0.71,6.5,8.8
13848,6.4,1,0,0.71,7.5,9.8
13849,6.4,1,0,0.71,7.5,9.8
13850,10.0,1,0,0.71,10.0,9.8
13851,2.9,0.395,0,0.71,2.1,5.5
13852,6.4,1,0,0.71,7.5,9.8
13853,2.9,0.395,0,0.71,2.1,5.5
13854,2.9,1,0,0.71,5.0,7.5
13855,6.4,1,0,0.71,7.5,7.3
13856,6.4,1,1,0.61,6.8,8.8
13857,2.9,1,1,0.61,3.5,4.8
13858,2.9,1,0,0.71,5.0,7.5
13859,2.9,1,0,0.71,5.0,7.5
13860,10.0,1,0,0.71,10.0,9.8
13861,6.4,1,0,0.71,7.5,9.8
13862,6.4,1,0,0.71,6.5,8.8
13863,6.4,1,0,0.71,6.5,8.8
13864,10.0,0.395,1,0.61,6.9,7.8
13865,9.2,1,0,0.71,9.4,7.5
13866,6.4,0.395,0,0.71,4.6,7.8
13867,9.5,0.395,0,0.71,6.8,7.8
13868,9.5,0.395,0,0.71,6.8,7.8
13869,6.4,0.395,0,0.71,4.6,7.8
13870,2.9,0.395,0,0.71,2.1,7.5
13871,2.9,1,0,0.71,5.0,7.5
13872,6.4,1,1,0.61,6.8,8.8
13873,2.9,0.395,0,0.71,2.1,3.3
13874,6.4,1,0,0.71,7.5,9.8
13875,10.0,1,0,0.71,10.0,9.8
13876,2.9,0.395,0,0.71,2.1,5.5
13877,6.4,0.395,0,0.71,4.6,7.8
13878,6.4,0.395,0,0.71,4.6,7.8
13879,6.4,0.395,0,0.71,4.6,7.8
13880,6.4,0.395,0,0.71,4.6,7.8
13881,6.4,0.395,0,0.71,4.6,7.8
13882,6.4,0.395,0,0.71,4.6,7.8
13883,6.9,1,1,0.61,7.1,6.5
13884,2.9,1,1,0.61,3.5,4.8
13885,6.4,1,0,0.71,6.5,8.8
13886,6.4,1,0,0.61,6.0,7.5
13887,2.9,1,1,0.61,3.5,4.8
13888,2.9,1,0,0.71,5.0,5.3
13889,2.9,1,1,0.61,3.5,5.4
13890,6.4,1,0,0.71,6.5,7.2
13891,2.9,1,0,0.61,3.5,6.5
13892,2.9,1,1,0.61,4.3,6.5
13893,2.9,1,1,0.61,4.3,6.5
13894,2.9,1,0,0.71,4.0,6.5
13895,2.9,1,0,0.71,5.0,7.5
13896,6.4,1,0,0.71,7.5,9.8
13897,2.9,1,0,0.71,5.0,7.5
13898,6.4,1,0,0.71,7.5,9.8
13899,6.4,1,0,0.71,6.5,7.2
13900,2.9,1,1,0.61,4.3,6.1
13901,2.9,1,1,0.61,4.3,6.1
13902,10.0,1,0,0.71,10.0,9.8
13903,2.9,1,0,0.71,5.0,5.3
13904,2.9,1,0,0.71,5.0,7.5
13905,6.4,1,0,0.71,7.5,9.8
13906,6.4,1,0,0.71,7.5,9.8
13907,6.4,1,0,0.71,7.5,9.8
13908,6.4,1,0,0.71,7.5,9.8
13909,6.4,0.395,0,0.71,4.6,7.8
13910,6.4,1,0,0.71,7.5,9.8
13911,2.9,1,0,0.71,4.0,6.5
